#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,CoercivityHcExternal,Remanence,MaximumEnergyProduct,,,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,,,
#A / m,J / m,J / m3,A / m,A / m,J / m3,rad,,
Ms (A/m),A (J/m),K (J/m^3),Hc (A/m),Mr (A/m),BHmax (J/m^3),relative_angle,calculator,file_path
3721496.1814224417,5.098588726871839e-10,6244913.208313627,561301.5189856922,796554.8926836412,46729.57044322051,1.355922528899033,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1314
6698647.281994605,7.241994257433621e-10,1904985.3780529916,14355.99974200629,1162855.759896123,7243.592352202603,0.684524204038776,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_535
4902561.683130011,8.377963562672981e-10,7173890.170813237,1026986.0871920792,2563886.178007517,420975.34537879145,1.0167777403776086,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1498
5818744.885134873,3.5779195040175264e-10,1778614.509725115,198593.66194583644,825119.7757311797,26236.55819760592,1.0443696025373672,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1860
6370499.990730942,3.4461611918120046e-10,1314136.0720524786,45266.90206270356,194539.0533646597,1348.2545198019366,0.7997089719903557,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_905
4136218.8932037815,8.191090952218778e-10,8728773.311384346,872277.649378014,1114359.8229057067,97478.11194176057,1.298900201527771,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1798
4935718.453376853,7.913361332713746e-11,8734567.043778075,983134.392601588,3081969.013873693,703926.1302093001,0.882670572997186,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_416
2286052.571870536,3.2377725833642087e-10,2061900.8723680088,292841.5020196948,475531.5867542666,15531.339305987904,1.3581627881017706,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1088
2096818.941130504,3.0897901563966803e-10,1800091.2125053117,676766.6676214406,1540166.2253969235,203159.0902933897,0.744958803319565,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1827
1318405.7244064652,7.02193800182167e-11,6658685.656508883,3272073.1694010976,604291.9716418888,46859.37272320911,1.0945926982542524,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_907
818644.1357398579,7.639377555431552e-10,2248099.830280808,2213135.1560733714,650916.7367002207,56420.23871427441,0.6517916360700468,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1004
5378317.554470443,9.518102840328379e-10,7597929.431164106,366484.81075094064,877401.0777302486,42062.29922141231,1.3990210657862452,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1095
7098654.27095987,2.793590858790991e-10,5242160.809184284,86532.66837399916,1088761.3553960985,5407.3407994343,1.3541455298955456,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1221
7661580.387182062,3.7373669498132325e-10,4119255.2544233617,134593.50211969268,727167.3016078376,21863.811929618558,1.5094681039468791,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_660
5125544.999960347,7.52407034088231e-10,3439293.2477299944,751453.749363972,5006632.275243782,2155320.268438321,0.1443282143967764,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_46
7365420.856339838,6.626323656586432e-10,4735491.119333387,293552.8987926524,1353960.7024666166,68594.95723255412,1.5079950728408373,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_752
1968839.7061377023,8.622802953437877e-10,9622879.732460648,3900211.6147687,1502784.114591846,293154.1526877135,0.7023681696907716,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1192
7654054.141339048,7.875060196148739e-10,1538052.3156566285,248043.71466262045,1425607.4545286864,60200.47798644541,1.352461442167666,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1156
7188754.5497170575,9.920523047307152e-10,1144051.2653141576,425806.6076786888,2526433.669471444,183877.84755989123,1.176657204319885,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_230
2145411.574795849,5.064566055576438e-10,4211029.96726042,2796498.2770021604,2143740.221509524,641321.3481474395,0.017868645124216393,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_215
1432438.9353087326,2.5447055067459125e-10,5535387.857979077,1653973.964592467,401249.1394399833,19644.97572591431,1.2867683528300917,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_32
5223014.074022775,8.459936816062045e-10,9931305.645319415,390017.224066064,690141.9076217235,30845.78723908598,1.439267573856847,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1694
1930910.68137175,1.8243686785219267e-10,4248382.91716458,1452894.5252192726,912465.7159899598,89413.44062398077,1.0781515427722028,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1069
160210.06674316397,6.274688251446823e-10,1120718.3298855529,5580064.743911529,118388.42601553856,1945.518566297677,0.7393965139110031,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1622
7773801.397391488,6.578472505286508e-10,6114757.258520757,277999.2425519233,1042295.6585644146,44082.41227600807,1.545974878801563,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1092
7223974.120214555,4.5150713643427373e-10,5860874.732552988,3546.4304931227825,16670.06744067533,58.64783826295122,0.24436556413308858,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1140
6758223.485676375,8.341874706167327e-10,1529578.22334983,386554.9837299108,2596007.0648515583,176702.32487498192,0.8244856616223727,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1465
4261080.967750253,7.1103980214743e-10,3499867.2940123165,645164.150767727,3420197.4505925523,683215.9553646054,0.6256972329021944,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_49
1588857.9828197337,8.109558953622202e-10,7240313.800491624,2453215.039653359,576929.718504571,41183.77390324531,1.1991907905077295,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_878
7805397.382281408,2.4995754119550417e-10,8040813.37168129,85743.91948592696,290749.34563290566,3571.4592123529305,1.3763039916028141,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_513
6916047.40612067,4.710226909725821e-10,3741342.56749358,140304.99258672108,581799.5088154459,12467.531952640877,1.0086077953824364,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_476
1062764.8733939345,8.076318475370333e-10,7180031.467713395,1290947.3777562897,128528.65962004056,2144.999602959321,1.4496665748580273,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1215
1678731.7569276297,8.435671290192335e-10,2900692.7487159907,1445110.9543524547,1459538.5110959865,264649.03223100206,0.5162457040328811,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_371
6678690.169491487,6.636040038907046e-10,7879218.527970739,708141.9234746319,3496529.5175925423,576000.4256012823,1.0064102634957282,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_163
3572136.709158408,8.547226746579353e-10,2216248.6471025487,317056.2546557207,1235767.3684054797,64425.93443332099,1.217399855102407,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_161
3589896.4916049107,6.65566149230365e-10,9556700.176472068,1234789.9335760234,1103695.4604113617,111397.131690744,1.2580954261521788,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_836
498058.65254227887,6.691694168167843e-10,3839220.432116539,1973129.1267508976,81212.6253961507,888.6611170391672,1.4072010292751211,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_288
7424646.638066318,8.336546205227492e-10,2906431.8953828206,173325.50158768956,1116755.4089470953,33259.830616709056,0.7549462048333805,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1807
3847482.944589337,5.775943558836236e-10,8504572.489716774,616312.4943929038,683858.3801640763,38128.38632382547,1.3898664575318682,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_755
4566617.003712584,2.756967570993412e-10,8107002.269326312,1220262.221433699,4086731.301138244,1675914.0058912823,0.44668076620338776,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1267
129599.2161958418,8.681622831484488e-13,327756.90513704286,2223529.220701547,119865.00218564011,1999.712859615356,0.3900303243994593,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_17
817380.6997352266,4.887664587247417e-10,5540992.957791081,3321966.540499666,266159.308672084,9450.099802063372,1.23919603962947,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_230
3510696.6594878878,7.949828042350869e-11,9225857.064554911,166032.5007731404,139643.0665961621,1720.359963166319,1.5302495209970592,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1871
4627182.9470856935,8.677924415312793e-10,8277183.673345132,1408738.1317338755,3038638.1979465378,732096.6011546546,0.8478761010169099,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1482
3653713.75893196,1.6964011033024707e-10,477284.3913415141,108418.2444202892,591404.1222497219,10364.575339034309,1.212953922095326,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_6
4999420.182068523,6.912687890167521e-10,6357312.488375446,643647.1259222715,1721892.3229739787,162519.8780140346,1.2179138256021111,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1529
76259.96496516261,8.863153517112666e-10,179176.79970053,1908655.9281610649,58967.19542959973,472.7237151800956,0.6916371134242766,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_965
5256982.10453347,7.497697478649081e-10,6394763.446400984,1053878.8860878446,4875465.818599405,2030527.253464548,0.35713146517555,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_998
5641584.450781161,1.2050663918788804e-10,3023567.644749958,69291.32013394221,244799.80319022213,2469.8464822284704,0.8562438127655737,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1515
2683985.62653316,4.888845735662877e-11,1213242.2129029252,182600.37548667425,1382462.330035162,79398.89869393705,1.0217365488628287,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_538
7321468.765070916,1.0988249900017419e-10,5263320.955833008,57254.50722955133,187915.63772108077,1545.7014630564686,1.0284823217808727,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_872
3582095.2600599304,5.6321603344474016e-11,2843612.937343355,109343.73257550638,248953.23413933028,3431.2981582465395,1.4555811571517652,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_957
3909006.418438732,2.9881899742709007e-10,8077794.29242522,1405453.7486874843,1966259.1687948632,327012.12276095763,1.0420786455820306,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1852
2496547.3882543235,3.0188578157281264e-10,7269156.831999317,1511472.1852971406,871589.999910431,80097.81768471826,1.2139637177388356,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1094
4945807.47297732,2.690210623631946e-10,4061717.189562415,500973.30939035374,2431839.6676659053,246523.0498698196,1.034976180934135,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1872
5868861.892319595,6.936923679828603e-10,438071.24724165146,144661.04869313192,2012271.1797940168,80760.64185058387,0.5473989504209251,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1995
7274727.05528636,7.130346914894511e-10,11496.841422825588,230294.07711418543,1307241.486916422,44294.54187533251,0.2577601165169561,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_661
7003939.703003203,3.9051414817561584e-10,2642819.1349707865,200595.7453001968,760752.7316886989,23126.83574425384,1.4048291235137,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1954
3382637.321511093,7.595921295466333e-10,8022039.864212173,1829075.8991587432,2131579.328830256,448704.2965977651,0.8875018600760364,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1706
6105730.386330158,4.431501926511742e-10,7898512.236962606,817626.2908883612,4043611.011974209,913518.9206289564,0.8340243225825448,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_115
3702695.487255607,2.2599220069150838e-10,5920789.673225516,1058599.750704836,1834449.940754583,258923.14362942963,1.0500132737945234,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1212
6463430.959361348,9.968844176530494e-10,7732199.273646316,877185.3088137113,5462430.527040984,1890133.8720109696,0.5532565945728949,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_350
5078273.17117238,3.2948042866275676e-11,7416183.532948928,99896.82721576389,206213.8044994266,2501.8624374715205,1.329057540868937,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_449
2668246.3063505352,2.9086873285674226e-10,4321516.635554208,1350007.150014734,2415153.272021794,684893.2820744701,0.43470696932115294,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1481
1768823.898318251,5.361382204958181e-10,1389848.069317844,585074.7781983378,1004318.0914851011,81231.27697983314,0.9662349080341492,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1673
3993163.560302491,6.978420548947313e-10,4665458.356226679,903887.7078916476,2414894.901502327,389994.71776814415,0.913521433171861,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1232
1447714.524524279,3.977607708677599e-10,5919345.913287493,3517518.8171497257,1304315.7785364783,230492.79354138687,0.4486988462641743,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_788
4180663.978866602,5.030926072019128e-10,1848855.5615455748,350080.70117021044,2893509.836342893,287774.2578021132,0.7643968051589161,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1877
1443675.4494981,7.632982408919052e-10,9718607.940078136,6658800.433177614,1398960.0916768035,271673.7551755525,0.2494915227799538,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_842
5396843.169082217,3.57183944832007e-10,3820938.723971473,167882.27829127267,917166.7351146608,25542.517818887096,1.3873578322169253,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_40
7453779.911527969,2.8011297390844956e-10,9219557.524592737,284893.69367871137,3587983.253885883,506693.601116379,1.0610127141921288,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_245
2338854.754522495,1.9440257159861938e-10,8898066.225689273,2126440.099939638,890061.3603293543,90239.8749177738,1.1803946672293903,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1255
4515287.466764243,8.361385515784957e-10,622774.0362898337,64034.659648016175,1260882.892438538,17624.661688874705,1.324664224931491,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1402
1257395.2031023258,1.4418948532798347e-10,8382331.758593064,315580.91690028826,37421.53509227651,167.8235687082876,1.5410557034344141,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1522
3227710.764924741,5.360805432526831e-10,6564509.387279894,318809.67423625843,319804.7302412075,8597.328449177869,1.4697565113200164,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1111
4575199.790711004,4.091945545706656e-10,5804570.518785025,984839.9862155532,3739072.458143565,1065436.7057528005,0.5967559809019247,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_506
5290326.633510872,1.3189386269123386e-10,1070679.5568845265,79288.38803971797,276497.91536590445,3153.459800740748,1.2328618828179254,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_549
5237882.339284604,5.834206901967935e-10,8709375.540458854,915786.840097226,2024267.9577375625,256952.83118102068,1.1708594437641953,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1868
775267.6727788846,2.294419262528996e-10,4715969.535889671,4075900.297812021,372042.8739291843,18555.972542148604,1.0702973194081822,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1290
3510273.386145831,8.919949538573621e-10,4949048.062371591,1067281.0070868295,2093220.0742726268,342493.39863907325,0.9315966059187929,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_966
6012010.591810349,2.1779882557134363e-10,7432079.918284372,154140.51225407072,392564.1054365238,7962.363813359942,1.2787114476444992,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1505
2542320.4945781226,2.5165805043983565e-10,1492665.1779881262,84568.9288365351,232830.12363146423,2656.305839612595,1.4790244974064781,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1107
2436258.7064155624,6.309517273397837e-10,4835636.032950632,1397808.389002167,1261813.2208108185,158026.34872079617,1.0256839107920672,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_516
6428352.140807401,8.336098597800268e-10,4052098.750697079,181790.4181233897,1268581.911532762,41814.40130759296,1.3666780867230477,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1874
4477276.58316929,6.353252751635096e-10,6896207.211574815,1093400.8454030869,2422106.830839876,408770.8697079732,0.991909404835512,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1975
487267.8520174954,3.2265657517147035e-10,2901771.1504318267,5404308.066215433,456364.1042638018,28948.721074942656,0.35815057597254785,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_68
7648618.223138067,9.377486378669696e-10,2648507.643550108,365869.8542831978,1837032.6684002092,102093.39900261002,1.5426165088438677,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1201
2897055.817818972,2.181761284194116e-10,690626.7610973993,169201.03995075537,1459387.7913957597,51777.33153488585,0.9881590951618214,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1149
